datadate,Cum_PORT_ret
2016-09-22,1.0274784274722564
2016-09-23,1.0244001021035496
2016-09-26,1.0209837277630343
2016-09-27,1.024536240643786
2016-09-28,1.0276754196851183
2016-09-29,1.0226547114222466
2016-09-30,1.0261368507146396
2016-10-03,1.0239911985597954
2016-10-04,1.0199489933034807
2016-10-05,1.021248918295446
2016-10-06,1.0214332537251982
2016-10-07,1.0195916095687316
2016-10-10,1.022130392676558
2016-10-11,1.0145461851628979
2016-10-12,1.0157484223923159
2016-10-13,1.0121404839959784
2016-10-14,1.0118631575033636
2016-10-17,1.008995537314999
2016-10-18,1.0149163231279634
2016-10-19,1.0181549211150647
2016-10-20,1.0162122815255772
2016-10-21,1.0158423802551018
2016-10-24,1.0209307347377996
2016-10-25,1.0165825907385513
2016-10-26,1.0135297932185634
2016-10-27,1.0101071031068642
2016-10-28,1.0067767799879208
2016-10-31,1.007424137457453
2016-11-01,0.9999299092989071
2016-11-02,0.992991395658282
2016-11-03,0.9886430863366944
2016-11-04,0.9879955251151439
2016-11-07,1.0098292382246636
2016-11-08,1.014177562924459
2016-11-09,1.0269450442641148
2016-11-10,1.030367852096647
2016-11-11,1.0307377541555498
2016-11-14,1.0334207645296165
2016-11-15,1.0414700788645377
2016-11-16,1.039990149882471
2016-11-17,1.0452639399325252
2016-11-18,1.0433207942681906
2016-11-21,1.0511853464153842
2016-11-22,1.0542379886613744
2016-11-23,1.055718138797455
2016-11-25,1.0597889879406581
2016-11-28,1.053682483792144
2016-11-29,1.055162907681872
2016-11-30,1.052665337079389
2016-12-01,1.0483167765719141
2016-12-02,1.0483167765719141
2016-12-05,1.0556256411381735
2016-12-06,1.0609913862720788
2016-12-07,1.0741285816168995
2016-12-08,1.0780147788251893
2016-12-09,1.083843604734297
2016-12-12,1.0810678812625725
2016-12-13,1.0873586152636394
2016-12-14,1.0775517279125766
2016-12-15,1.0819923185833042
2016-12-16,1.0803271324050046
2016-12-19,1.083380136881181
2016-12-20,1.0879780021821046
2016-12-21,1.0849055523039424
2016-12-22,1.082113005412312
2016-12-23,1.0837891984576957
2016-12-27,1.086488917351054
2016-12-28,1.0774591079589493
2016-12-29,1.0775517694422339
2016-12-30,1.073548664618756
2017-01-03,1.0817409144784615
2017-01-04,1.0900259681424522
2017-01-05,1.0878851571410204
2017-01-06,1.0913294015485289
2017-01-09,1.087139787975984
2017-01-10,1.0879779727525136
2017-01-11,1.0914225110142481
2017-01-12,1.0885367898951266
2017-01-13,1.0912363611340665
2017-01-17,1.0863956366360759
2017-01-18,1.0889095561392517
2017-01-19,1.0846268748549561
2017-01-20,1.0883503989163332
2017-01-23,1.0854640936584072
2017-01-24,1.0939350554453173
2017-01-25,1.1033374272468697
2017-01-26,1.1017552413761975
2017-01-27,1.0999869242137887
2017-01-30,1.0925389127499372
2017-01-31,1.0934697559036002
2017-02-01,1.0933768109743485
2017-02-02,1.0941214005826219
2017-02-03,1.102407181949234
2017-02-06,1.099801091371106
2017-02-07,1.0997076082783395
2017-02-08,1.100918386355054
2017-02-09,1.108180044031452
2017-02-10,1.1128344002163841
2017-02-13,1.1184197160710703
2017-02-14,1.1225153690713225
2017-02-15,1.1286600182016189
2017-02-16,1.1276363235651101
2017-02-17,1.129311991141928
2017-02-21,1.1360144578093554
2017-02-22,1.1345251428551675
2017-02-23,1.1336867287745975
2017-02-24,1.1355482423832453
2017-02-27,1.1380612106436394
2017-02-28,1.1338720073272601
2017-03-01,1.1491395939059217
2017-03-02,1.1417851005049238
2017-03-03,1.1427156553618354
2017-03-06,1.1382476371493706
2017-03-07,1.1356934094516073
2017-03-08,1.132738903046919
2017-03-09,1.131279368970343
2017-03-10,1.1341703533977467
2017-03-13,1.133636726246473
2017-03-14,1.131805902933585
2017-03-15,1.1401954141890802
2017-03-16,1.1388642360430146
2017-03-17,1.1397553973077181
2017-03-20,1.1392134436162984
2017-03-21,1.1324459461544958
2017-03-22,1.133981542857481
2017-03-23,1.133950925355824
2017-03-24,1.1335364662926064
2017-03-27,1.134235858292309
2017-03-28,1.1368996112055088
2017-03-29,1.139193306171116
2017-03-30,1.1402618694923046
2017-03-31,1.1396974398669057
2017-04-03,1.1404017728847435
2017-04-04,1.140160007708892
2017-04-05,1.1384828323375522
2017-04-06,1.1402241418296124
2017-04-07,1.1385411709962718
2017-04-10,1.139982564118753
2017-04-11,1.1414212221146711
2017-04-12,1.1397547471303837
2017-04-13,1.136603895131942
2017-04-17,1.1412355560046046
2017-04-18,1.1423043231028027
2017-04-19,1.1409444098061488
2017-04-20,1.1447557346071062
2017-04-21,1.143071226543632
2017-04-24,1.1482893466928037
2017-04-25,1.1499698681516888
2017-04-26,1.150850170085759
2017-04-27,1.1519400251968301
2017-04-28,1.1510236569067862
2017-05-01,1.151046101868096
2017-05-02,1.151840323678385
2017-05-03,1.1498533991200397
2017-05-04,1.1497999309369806
2017-05-05,1.1527635402589707
2017-05-08,1.150761766371311
2017-05-09,1.1506277026255287
2017-05-10,1.15204815252442
2017-05-11,1.1503143200548707
2017-05-12,1.1513122177275183
2017-05-15,1.1541956791768169
2017-05-16,1.154610612523481
2017-05-17,1.1471870435902614
2017-05-18,1.1485774342870927
2017-05-19,1.1526899157905577
2017-05-22,1.1553831757788022
2017-05-23,1.1552607051621697
2017-05-24,1.1579524626051976
2017-05-25,1.160652807747993
2017-05-26,1.1603475560595553
2017-05-30,1.1605256694094104
2017-05-31,1.1609202481370096
2017-06-01,1.1660462914926584
2017-06-02,1.1698755875139204
2017-06-05,1.1682237231843509
2017-06-06,1.1679030457723367
2017-06-07,1.1678668407779178
2017-06-08,1.1666966382034585
2017-06-09,1.1657387802634935
2017-06-12,1.1657387802634935
2017-06-13,1.166058192689286
2017-06-14,1.1697825825567354
2017-06-15,1.1690374310516467
2017-06-16,1.1697821078952266
2017-06-19,1.1681865251000576
2017-06-20,1.1699948778409126
2017-06-21,1.1702078169086796
2017-06-22,1.1707402614653732
2017-06-23,1.1709533361929598
2017-06-26,1.1720177327755592
2017-06-27,1.1685063676481637
2017-06-28,1.1689317039659877
2017-06-29,1.1666967065480047
2017-06-30,1.165206834853743
2017-07-03,1.1631339318945382
2017-07-05,1.1637736555570801
2017-07-06,1.1615345550437883
2017-07-07,1.1611082718620873
2017-07-10,1.161641220558872
2017-07-11,1.162707607199345
2017-07-12,1.1662259604187302
2017-07-13,1.1649466105401507
2017-07-14,1.1661197117769646
2017-07-17,1.1666526284852465
2017-07-18,1.1693184297413355
2017-07-19,1.1696388229910848
2017-07-20,1.1699593040285845
2017-07-21,1.1719845035838579
2017-07-24,1.1709179976855966
2017-07-25,1.166760067875815
2017-07-26,1.1689990804460686
2017-07-27,1.1672935107876978
2017-07-28,1.1696386034508703
2017-07-31,1.1690491055947312
2017-08-01,1.1718466401044194
2017-08-02,1.170865804466652
2017-08-03,1.170703054119831
2017-08-04,1.170992217774199
2017-08-07,1.172092364962798
2017-08-08,1.1699450917501861
2017-08-09,1.1698333619939238
2017-08-10,1.1618311168812043
2017-08-11,1.1633780950133317
2017-08-14,1.1690681772760418
2017-08-15,1.16766120372469
2017-08-16,1.169790433929682
2017-08-17,1.1613433772062758
2017-08-18,1.159993896201962
2017-08-21,1.1612565495579779
2017-08-22,1.1665634919894579
2017-08-23,1.166126030679962
2017-08-24,1.1644538059519667
2017-08-25,1.1662738472506695
2017-08-28,1.166718197586472
2017-08-29,1.1677979952783382
2017-08-30,1.1707642021863451
2017-08-31,1.1755520423911863
2017-09-01,1.1755626223595677
2017-09-05,1.173441907388831
2017-09-06,1.1744299454748524
2017-09-07,1.175589107831036
2017-09-08,1.1744799395077976
2017-09-11,1.17919899990474
2017-09-12,1.1806022467146267
2017-09-13,1.1802876162158773
2017-09-14,1.1804263000107826
2017-09-15,1.1814225798079918
2017-09-18,1.182578011091044
2017-09-19,1.182530116681595
2017-09-20,1.1830078588487343
2017-09-21,1.1812516836822733
2017-09-22,1.1821541599686065
2017-09-25,1.1825874194682349
2017-09-26,1.1825105512859695
2017-09-27,1.1790706280922785
2017-09-28,1.1791779235194348
2017-09-29,1.1782098184442253
2017-10-02,1.17893323927275
2017-10-03,1.1799023223954324
2017-10-04,1.179579029159096
2017-10-05,1.1790399615427702
2017-10-06,1.1773162051189947
2017-10-09,1.1789326602686232
2017-10-10,1.1790399431407077
2017-10-11,1.1792557074503025
2017-10-12,1.1806566632307534
2017-10-13,1.183565801248954
2017-10-16,1.1823810518819038
2017-10-17,1.1819506651790188
2017-10-18,1.1801186416479912
2017-10-19,1.180980128256394
2017-10-20,1.1775328472620137
2017-10-23,1.1788257783283074
2017-10-24,1.1763478865422612
2017-10-25,1.1755938475469876
2017-10-26,1.1743006943146859
2017-10-27,1.1768865044435668
2017-10-30,1.175929107272202
2017-10-31,1.1767557854346142
2017-11-01,1.1775024369804725
2017-11-02,1.177959307926021
2017-11-03,1.1800537195755136
2017-11-06,1.1817034346754802
2017-11-07,1.180844336278471
2017-11-08,1.1814447956234686
2017-11-09,1.1786158260603483
2017-11-10,1.1763352044369215
2017-11-13,1.176645756930893
2017-11-14,1.1778329924996362
2017-11-15,1.180100321010198
2017-11-16,1.1788045708577286
2017-11-17,1.1801000770811012
2017-11-20,1.1794522021387837
2017-11-21,1.1806399105063374
2017-11-22,1.1826906820308871
2017-11-24,1.1824742496360754
2017-11-27,1.1824742496360754
2017-11-28,1.1824742496360754
2017-11-29,1.1795594506107223
2017-11-30,1.1776167161955664
2017-12-01,1.1809729238367237
2017-12-04,1.1801373854931092
2017-12-05,1.1782137615547554
2017-12-06,1.1784588300171588
2017-12-07,1.180057409420077
2017-12-08,1.182926719011082
2017-12-11,1.1840972249995434
2017-12-12,1.1844749520143183
2017-12-13,1.1862439653551518
2017-12-14,1.183634821753353
2017-12-15,1.1890931537338685
2017-12-18,1.1924392618684756
2017-12-19,1.188283611040864
2017-12-20,1.1868778715290027
2017-12-21,1.1887501713713398
2017-12-22,1.188807825754651
2017-12-26,1.1888238746602988
2017-12-27,1.1908948058499569
2017-12-28,1.1917582045841981
2017-12-29,1.190152310403521
2018-01-02,1.1934871171772716
2018-01-03,1.1969959693017727
2018-01-04,1.1988938064111005
2018-01-05,1.2020313115024785
2018-01-08,1.2032363478922599
2018-01-09,1.2026924850630125
2018-01-10,1.2017537835784209
2018-01-11,1.2071112019456136
2018-01-12,1.2105297408695235
2018-01-16,1.2080257601005349
2018-01-17,1.2129273246221428
2018-01-18,1.2105305802286894
2018-01-19,1.2123742183023776
2018-01-22,1.2169515371635782
2018-01-23,1.2199245497688687
2018-01-24,1.2187180443891472
2018-01-25,1.2205455120967088
2018-01-26,1.2258036221628215
2018-01-29,1.2207226661489565
2018-01-30,1.2134050441267266
2018-01-31,1.2141203464002392
2018-02-01,1.211969532206591
2018-02-02,1.1972798554914812
2018-02-05,1.1761251177248022
2018-02-06,1.1840492607054731
2018-02-07,1.1801075607165845
2018-02-08,1.1578932159936557
2018-02-09,1.1650924170640962
2018-02-12,1.1730243662394684
2018-02-13,1.1750431411737665
2018-02-14,1.181287320425964
2018-02-15,1.1892232086445855
2018-02-16,1.1906490872717503
2018-02-20,1.1864669323527082
2018-02-21,1.181807676709359
2018-02-22,1.1822467182612566
2018-02-23,1.192909992536614
2018-02-26,1.1996242864296063
2018-02-27,1.1907890535600523
2018-02-28,1.1858443020151441
2018-03-01,1.179334016797081
2018-03-02,1.1822151298001162
2018-03-05,1.18855239400341
2018-03-06,1.1908320374951087
2018-03-07,1.1912291799796133
2018-03-08,1.1944288215570384
2018-03-09,1.2032216093269306
2018-03-12,1.2032252189917585
2018-03-13,1.2002779188178383
2018-03-14,1.1982554505246301
2018-03-15,1.1975077391235027
2018-03-16,1.1981873247654553
2018-03-19,1.1898725038252453
2018-03-20,1.1898171747538175
2018-03-21,1.1892514166872221
2018-03-22,1.1758616349867406
2018-03-23,1.1635362533288096
2018-03-26,1.1786598975495775
2018-03-27,1.1699342783280178
2018-03-28,1.16891117080162
2018-03-29,1.1786382651094458
2018-04-02,1.1646354532008132
2018-04-03,1.1712261252304768
2018-04-04,1.178030949018066
2018-04-05,1.1813247235515205
2018-04-06,1.1702563015542045
2018-04-09,1.1727161803000714
2018-04-10,1.1817941762517743
2018-04-11,1.1795647215382754
2018-04-12,1.1891144775238494
2018-04-13,1.1857290686063389
2018-04-16,1.195626349141996
2018-04-17,1.208215098972112
2018-04-18,1.209864312582209
2018-04-19,1.2032669224856982
2018-04-20,1.1937165929219293
2018-04-23,1.1932820800821058
2018-04-24,1.1789579219928001
2018-04-25,1.180260670496602
2018-04-26,1.1914601639989444
2018-04-27,1.1925825194734314
2018-04-30,1.188353025568119
2018-05-01,1.1887641957149655
2018-05-02,1.185325100896762
2018-05-03,1.184382767441549
2018-05-04,1.1924300561549306
2018-05-07,1.1947570834095171
2018-05-08,1.1942965045538627
2018-05-09,1.1992528350477614
2018-05-10,1.2058325357272508
2018-05-11,1.2073211359926062
2018-05-14,1.2070512997187117
2018-05-15,1.2007215227029868
2018-05-16,1.2029572661782597
2018-05-17,1.2023281195280484
2018-05-18,1.2025475444098623
2018-05-21,1.2071076046982645
2018-05-22,1.2048859231518174
2018-05-23,1.2081288736139806
2018-05-24,1.2088030095254572
2018-05-25,1.2089571319091716
2018-05-29,1.206968397427181
2018-05-30,1.2132458400621997
2018-05-31,1.2085602846278796
2018-06-01,1.2141184533768832
2018-06-04,1.2155189390128533
2018-06-05,1.2168760659082611
2018-06-06,1.2208820219172312
2018-06-07,1.2213184872400666
2018-06-08,1.2225404163865503
2018-06-11,1.2227965386037833
2018-06-12,1.2242431069089514
2018-06-13,1.2213753174310171
2018-06-14,1.2246779162893506
2018-06-15,1.224315411626129
2018-06-18,1.2237516143790752
2018-06-19,1.2223473594015752
2018-06-20,1.2225997741312917
2018-06-21,1.2185658061765454
2018-06-22,1.2200091973739615
2018-06-25,1.2110994702055395
2018-06-26,1.2134514253766788
2018-06-27,1.2088924883715386
2018-06-28,1.212606206095816
2018-06-29,1.2135520389365708
2018-07-02,1.2144458200132475
2018-07-03,1.216967009535595
2018-07-05,1.2181133924585774
2018-07-06,1.219374139819772
2018-07-09,1.2182279281283412
2018-07-10,1.2173118207263887
2018-07-11,1.2177707472828025
2018-07-12,1.2192600809067293
2018-07-13,1.2204061853827817
2018-07-16,1.2190307876118553
2018-07-17,1.2185724320357132
2018-07-18,1.218228794609879
2018-07-19,1.220062228945767
2018-07-20,1.2176562662302859
2018-07-23,1.213416387111272
2018-07-24,1.2151345847154216
2018-07-25,1.215248807366385
2018-07-26,1.2145609765414156
2018-07-27,1.2154779700787044
2018-07-30,1.2142175194237328
2018-07-31,1.2152483900977236
2018-08-01,1.2140027604978734
2018-08-02,1.2144616535413415
2018-08-03,1.217103107637794
2018-08-06,1.2179076127919426
2018-08-07,1.2157251223498193
2018-08-08,1.2157251223498193
2018-08-09,1.217447804848189
2018-08-10,1.2200896665847094
2018-08-13,1.2207790172463298
2018-08-14,1.219630264191101
2018-08-15,1.221353601754403
2018-08-16,1.2220424451857925
2018-08-17,1.2227316771248773
2018-08-20,1.2251441267238448
2018-08-21,1.2241101050808898
2018-08-22,1.2251432540095781
2018-08-23,1.2244547235008247
2018-08-24,1.2258334595194866
2018-08-27,1.2242251660205972
2018-08-28,1.2219285196091425
2018-08-29,1.221698797047456
2018-08-30,1.2222729954820684
2018-08-31,1.222158101820493
2018-09-04,1.2208076171179814
2018-09-05,1.2202326167303188
2018-09-06,1.2223045717135268
2018-09-07,1.217929943651364
2018-09-10,1.2190808874481145
2018-09-11,1.2170084499394527
2018-09-12,1.2178141095333126
2018-09-13,1.2186203024738236
2018-09-14,1.2163183287224504
2018-09-17,1.2163183287224504
2018-09-18,1.2136704037208217
2018-09-19,1.2113680709649632
2018-09-20,1.2129791904993468
2018-09-21,1.2138998417049358
2018-09-24,1.2127490646549997
2018-09-25,1.2121730088492886
2018-09-26,1.215050707572297
2018-09-27,1.2158562861914175
2018-09-28,1.2145905797974923
2018-10-01,1.2142638549315268
2018-10-02,1.2156481157261487
2018-10-03,1.2098786497689125
2018-10-04,1.2064171869519236
2018-10-05,1.2037630691406294
2018-10-08,1.2033020278851485
2018-10-09,1.2050323762012474
2018-10-10,1.2046865319092777
2018-10-11,1.2082632462225162
2018-10-12,1.208608809510936
2018-10-15,1.2078014588261827
2018-10-16,1.20849352906209
2018-10-17,1.2060704995363205
2018-10-18,1.2052624323016312
2018-10-19,1.2042234960849871
2018-10-22,1.2039922851737388
2018-10-23,1.2054924595610654
2018-10-24,1.208607452076571
2018-10-25,1.2075692582752373
2018-10-26,1.1985088661303982
2018-10-29,1.1945699667418608
2018-10-30,1.2030490243657945
2018-10-31,1.2090341932620143
2018-11-01,1.2159208520268348
2018-11-02,1.2116414185881264
2018-11-05,1.2150013002418711
2018-11-06,1.2185248040125725
2018-11-07,1.2314923449768742
2018-11-08,1.2291715976527653
2018-11-09,1.223650158836109
2018-11-12,1.2129003921907338
2018-11-13,1.2122630130346377
2018-11-14,1.2078806822425174
2018-11-15,1.2154492625974491
2018-11-16,1.2177422076313391
2018-11-19,1.2071216689674824
2018-11-20,1.1961483294357336
2018-11-21,1.1994682391240825
2018-11-23,1.1960737440073614
2018-11-26,1.205253609992618
2018-11-27,1.2061732184970426
2018-11-28,1.2213716041367146
2018-11-29,1.2205337432162768
2018-11-30,1.2247512975659607
2018-12-03,1.2329001803243158
2018-12-04,1.2144159243708035
2018-12-06,1.2151718982837243
2018-12-07,1.2016427819541824
2018-12-10,1.2027098407445578
2018-12-11,1.2027471247496206
2018-12-12,1.2057209170155643
2018-12-13,1.2044271784716065
2018-12-14,1.1836206989635094
2018-12-17,1.158369334971822
2018-12-18,1.1580137155859858
2018-12-19,1.1402312569694473
2018-12-20,1.1218256440194465
2018-12-21,1.0979969455148295
2018-12-24,1.0707084274279495
2018-12-26,1.1222309169557823
2018-12-27,1.132338850824803
2018-12-28,1.1309075745173602
2018-12-31,1.1416410183071044
2019-01-02,1.142536064865457
2019-01-03,1.116058934098265
2019-01-04,1.1530016008758517
2019-01-07,1.1646296220206844
2019-01-08,1.1766159900905213
2019-01-09,1.182161381251818
2019-01-10,1.1879752509248143
2019-01-11,1.1882437333315234
2019-01-14,1.1807304682056683
2019-01-15,1.193611056883324
2019-01-16,1.1970104611733277
2019-01-17,1.2066703355949964
2019-01-18,1.2223244698586702
2019-01-22,1.2055969594886544
2019-01-23,1.2068495747295631
2019-01-24,1.209353787597127
2019-01-25,1.2207144570778143
2019-01-28,1.2117690615363481
2019-01-29,1.2100689495430126
2019-01-30,1.2283167893021212
2019-01-31,1.239139488532662
2019-02-01,1.2409288059541033
2019-02-04,1.2497840739133919
2019-02-05,1.2549719276042064
2019-02-06,1.2537194656204573
2019-02-07,1.241822921611185
2019-02-08,1.2430746791161689
2019-02-11,1.2456689759714843
2019-02-12,1.261233609826248
2019-02-13,1.2651699199225157
2019-02-14,1.2629330995040926
2019-02-15,1.2767975790704484
2019-02-19,1.2793026559205847
2019-02-20,1.2819866328927059
2019-02-21,1.2776035205948457
2019-02-22,1.2860114293638802
2019-02-25,1.2878902920621809
2019-02-26,1.2854754977645644
2019-02-27,1.2859228432377865
2019-02-28,1.2832391222639492
2019-03-01,1.2918265584701394
2019-03-04,1.2858337750653965
2019-03-05,1.2834189792358237
2019-03-06,1.2736688452505691
2019-03-07,1.263740596601841
2019-03-08,1.2611461371570174
2019-03-11,1.2796622847427568
2019-03-12,1.2839555517080687
2019-03-13,1.2921844228389658
2019-03-14,1.2911106175835867
2019-03-15,1.2971039530704098
2019-03-18,1.3019343681916442
2019-03-19,1.3016661697117966
2019-03-20,1.2962994000940748
2019-03-21,1.3115062883565785
2019-03-22,1.2841351521185767
2019-03-25,1.2832580878096798
2019-03-26,1.2931507244086045
2019-03-27,1.287215162583569
2019-03-28,1.292881483729262
2019-03-29,1.2970936916032518
2019-04-01,1.301660758491387
2019-04-02,1.3023376220858027
2019-04-03,1.3026938114254432
2019-04-04,1.3045514528005357
2019-04-05,1.308316388293318
2019-04-08,1.3085904805766655
2019-04-09,1.3050160656789704
2019-04-10,1.3092978233904633
2019-04-11,1.3084696925171688
2019-04-12,1.3115884300292837
2019-04-15,1.3109378821679891
2019-04-16,1.3099638553215383
2019-04-17,1.307479508869921
2019-04-18,1.309298212866759
2019-04-22,1.308688079899563
2019-04-23,1.31641261129117
2019-04-24,1.3170537042328687
2019-04-25,1.3158927213925875
2019-04-26,1.3207950797261356
2019-04-29,1.3206081872223543
2019-04-30,1.3210776634329118
2019-05-01,1.3165866599160716
2019-05-02,1.3140265571558647
2019-05-03,1.3222181987131745
2019-05-06,1.3209653969698938
2019-05-07,1.310363989176512
2019-05-08,1.309178109766307
2019-05-09,1.3074519584285802
2019-05-10,1.3105996490184968
2019-05-13,1.2951168800648167
2019-05-14,1.3015063391926165
2019-05-15,1.3064982667565899
2019-05-16,1.3116282322010095
2019-05-17,1.3071778776091516
2019-05-20,1.3016302146965784
2019-05-21,1.3079353114565686
2019-05-22,1.3066522269160297
2019-05-23,1.300250937656368
2019-05-24,1.302066738090805
2019-05-28,1.2972998717626547
2019-05-29,1.2930421335835296
2019-05-30,1.29602453526464
2019-05-31,1.2903077710395876
2019-06-03,1.2905438973616878
2019-06-04,1.304435311872889
2019-06-05,1.309077797147845
2019-06-06,1.3126240889003185
2019-06-07,1.3204256701726975
2019-06-10,1.3223812205902234
2019-06-11,1.3216347363912002
2019-06-12,1.3215779060975354
2019-06-13,1.3260659846666427
2019-06-14,1.3244521623633034
2019-06-17,1.3247534752302412
2019-06-18,1.3337962424521628
2019-06-19,1.3383678290731675
2019-06-20,1.3456512267989837
2019-06-21,1.343989347533887
2019-06-24,1.3414532396350907
2019-06-25,1.3352188357038866
2019-06-26,1.33246094119874
2019-06-27,1.3383224368790734
2019-06-28,1.3426907213130466
2019-07-01,1.3479258724354464
2019-07-02,1.3506992299179823
2019-07-03,1.3568726007483225
2019-07-05,1.3536140711976254
2019-07-08,1.3496107575820586
2019-07-09,1.350629713704033
2019-07-10,1.3538712250169227
2019-07-11,1.3523041190739655
2019-07-12,1.3564881480183804
2019-07-15,1.3570259955690696
2019-07-16,1.3545677429780962
2019-07-17,1.3518728304534413
2019-07-18,1.3554566453269734
2019-07-19,1.3508026849352432
2019-07-22,1.3532550672097432
2019-07-23,1.357121993564295
2019-07-24,1.3622627716759166
2019-07-25,1.357599065077084
2019-07-26,1.3626364364080523
2019-07-29,1.3613105911554273
2019-07-30,1.3605863739209327
2019-07-31,1.3534650648398305
2019-08-01,1.3524885397955486
2019-08-02,1.3472591428564291
2019-08-05,1.3302122729218666
2019-08-06,1.3406477882029388
2019-08-07,1.3410204882880592
2019-08-08,1.3544300226606956
2019-08-09,1.3486980748047954
2019-08-12,1.342820448594796
2019-08-13,1.3514567983099335
2019-08-14,1.3340290871673277
2019-08-15,1.338335333060704
2019-08-16,1.3479492649257456
2019-08-19,1.3541754425804375
2019-08-20,1.3508495876934599
2019-08-21,1.35619962748552
2019-08-22,1.353818819039469
2019-08-23,1.3394927082963934
2019-08-26,1.3459738437654856
2019-08-27,1.3449858989641617
2019-08-28,1.3498318831581295
2019-08-29,1.358362820659689
2019-08-30,1.3587309369840876
2019-09-03,1.3541506549955142
2019-09-04,1.3625653471656562
2019-09-05,1.3687432184497055
2019-09-06,1.3696021048192826
2019-09-09,1.3671162769990355
2019-09-10,1.364107937631499
2019-09-11,1.3697962677314224
2019-09-12,1.3707578647113698
2019-09-13,1.3660040764365509
2019-09-16,1.366458272791966
2019-09-17,1.3691529285059119
2019-09-18,1.3698559885346997
2019-09-19,1.3703833830902856
2019-09-20,1.3698742856634676
2019-09-23,1.3705379897548715
2019-09-24,1.3660666095632963
2019-09-25,1.367537863301796
2019-09-26,1.3666154590129989
2019-09-27,1.3633950296838349
2019-09-30,1.3667503448518867
2019-10-01,1.3590746749151985
2019-10-02,1.3485207805271446
2019-10-03,1.3566146022518686
2019-10-04,1.3665463777549545
2019-10-07,1.361993045224275
2019-10-08,1.351228533191345
2019-10-09,1.357088135725529
2019-10-10,1.359109518503692
2019-10-11,1.364182394781507
2019-10-14,1.3646980557267345
2019-10-15,1.3691729006514626
2019-10-16,1.3691284025321915
2019-10-17,1.3736410497469376
2019-10-18,1.3681354964195518
2019-10-21,1.377070789346668
2019-10-22,1.3729189209167878
2019-10-23,1.3757169296776162
2019-10-24,1.3795084055358076
2019-10-25,1.385014023582301
2019-10-28,1.3934085935792335
2019-10-29,1.393138272312079
2019-10-30,1.396477624750811
2019-10-31,1.3916039178404307
2019-11-01,1.406496862969159
2019-11-04,1.4116418284939
2019-11-05,1.410378409057398
2019-11-06,1.4097465595301404
2019-11-07,1.4145298296066262
2019-11-08,1.4185018293681615
